reference;province;suburb;city;postal_code;retial_name;route;latitude;longitude
pickup_point_2326;KwaZulu-Natal;Umhlanga Ridge;Umhlanga Rocks;4319;spaza_store;main;-29.70000;31.00000
pickup_point_2620;KwaZulu-Natal;Umhlanga Ridge;Umhlanga Rocks;4319;grocery_store;main;-29.70000;31.00000
pickup_point_2674;KwaZulu-Natal;Umhlanga Ridge;Umhlanga;4319;musica;main;-29.70000;31.00000
pickup_point_3189;KwaZulu-Natal;Umhlanga;Umhlanga;4319;retail_store;main;-29.70000;31.00000
pickup_point_3357;KwaZulu-Natal;Umhlanga Rocks;Umhlanga;4319;retail_store;main;-29.70000;31.00000
pickup_point_540;KwaZulu-Natal;Umhlanga Rocks;Umhlanga;4320;pharmacy;main;-29.70000;31.00000
pickup_point_798;KwaZulu-Natal;Umhlanga;Umhlanga;4320;grocery_store;main;-29.70000;31.00000
pickup_point_1345;KwaZulu-Natal;Umhlanga;Umhlanga;4320;retail_store;main;-29.70000;31.00000
pickup_point_286;KwaZulu-Natal;Verulam;Verulam;4339;pharmacy;main;-29.60000;31.00000
pickup_point_1304;KwaZulu-Natal;Hazelmere;Verulam;4339;animal_store;regional;-29.50000;31.00000
pickup_point_1339;KwaZulu-Natal;Verulam;Durban;4339;retail_store;main;-29.60000;31.00000
pickup_point_2232;KwaZulu-Natal;Ndwedwe;Ndwedwe;4342;grocery_store;regional;-29.50000;30.80000
pickup_point_2499;KwaZulu-Natal;Ntuzuma F;Kwamashu;4359;grocery_store;main;-29.70000;30.90000
pickup_point_2846;KwaZulu-Natal;Kwamashu;Durban;4359;spaza_store;main;-29.70000;30.90000
pickup_point_3017;KwaZulu-Natal;KwaMashu;Durban;4359;grocery_store;regional;-29.70000;30.90000
pickup_point_3242;KwaZulu-Natal;Kwamashu;Kwamashu;4359;retail_store;main;-29.70000;30.90000
pickup_point_573;KwaZulu-Natal;Kwa Mashu;Kwa Mashu;4360;retail_store;main;-29.70000;30.90000
pickup_point_1349;KwaZulu-Natal;KWAMASHU;DURBAN;4360;grocery_store;regional;-29.70000;30.90000
pickup_point_2093;Kwazulu-Natal;Kwa Mashu;Durban;4360;grocery_store;main;-29.70000;30.90000
pickup_point_2501;KwaZulu-Natal;Kwa Mashu;Durban;4360;grocery_store;main;-29.70000;30.90000
pickup_point_2632;KwaZulu-Natal;Kwa Mashu;Durban;4360;grocery_store;main;-29.70000;30.90000
pickup_point_2648;KwaZulu-Natal;Ntuzuma;KwaMashu;4360;grocery_store;main;-29.70000;30.90000
pickup_point_8;KwaZulu-Natal;Umhlali;Durban;4390;retail_store;regional;-29.40000;31.20000
pickup_point_330;KwaZulu-Natal;Salt Rock;Durban;4391;retail_store;regional;-29.40000;31.20000
pickup_point_304;KwaZulu-Natal;Ballito;Dolphin Coast;4399;retail_store;regional;-29.50000;31.20000
pickup_point_716;KwaZulu-Natal;Ballito;Ballito;4399;retail_store;regional;-29.50000;31.10000
pickup_point_1816;KwaZulu-Natal;Ballito;Tongaat;4399;pharmacy;regional;-29.50000;31.20000
pickup_point_2148;KwaZulu-Natal;Ballito;Tongaat;4399;grocery_store;regional;-29.50000;31.20000
pickup_point_2566;KwaZulu-Natal;Gandhinagar;Tongaat;4399;retail_store;main;-29.50000;31.10000
pickup_point_2703;KwaZulu-Natal;Tongaat;Tongaat;4399;grocery_store;main;-29.50000;31.10000
pickup_point_277;KwaZulu-Natal;Tongaat;Tongaat;4400;pharmacy;main;-29.50000;31.10000
pickup_point_324;KwaZulu-Natal;Dolphin coast;Ballito;4404;grocery_store;main;-29.50000;31.20000
pickup_point_1621;KwaZulu-Natal;Ballito;Durban;4420;retail_store;main;-29.50000;31.20000
pickup_point_2328;KwaZulu-Natal;Ballito;Tongaat;4420;spaza_store;regional;-29.50000;31.20000
pickup_point_190;KwaZulu-Natal;Shakaskraal;Durban;4430;grocery_store;main;-29.40000;31.20000
pickup_point_588;KwaZulu-Natal;Stanger;Stanger;4449;retail_store;regional;-29.30000;31.20000
pickup_point_801;KwaZulu-Natal;Stanger Heights;Stanger;4449;petrol_station;regional;-29.30000;31.20000
pickup_point_2321;KwaZulu-Natal;Stanger;Stanger;4449;spaza_store;main;-29.30000;31.20000
pickup_point_3127;KwaZulu-Natal;Stanger;Stanger;4449;grocery_store;regional;-29.30000;31.20000
pickup_point_3262;KwaZulu-Natal;Stanger;Stanger;4449;retail_store;regional;-29.30000;31.20000
pickup_point_1448;KwaZulu-Natal;KwaDukuza;Stanger;4450;grocery_store;regional;-29.30000;31.20000
pickup_point_3475;KwaZulu-Natal;Mandeni;Mandeni;4490;retail_store;regional;-29.10000;31.40000
pickup_point_448;KwaZulu-Natal;Harding;Ugu;4680;petrol_station;regional;-30.50000;29.80000
pickup_point_1323;KwaZulu-Natal;Harding;Harding;4680;retail_store;main;-30.50000;29.80000
pickup_point_1436;KwaZulu-Natal;Kokstad;Kokstad;4700;grocery_store;regional;-30.50000;29.40000
pickup_point_1437;KwaZulu-Natal;Kokstad;Kokstad;4700;musica;main;-30.50000;29.40000
pickup_point_2510;KwaZulu-Natal;Kokstad;Kokstad;4700;retail_store;regional;-30.50000;29.40000
pickup_point_2855;KwaZulu-Natal;Kokstad;Kokstad;4700;spaza_store;regional;-30.50000;29.40000
pickup_point_655;KwaZulu-Natal;Harrismith;Harrismith;9880;petrol_station;regional;-28.20000;29.10000
pickup_point_693;KwaZulu-Natal;Warden;Warden;9890;petrol_station;regional;-27.80000;28.90000
pickup_point_1768;Limpopo;Dwaalboom;Thabazimbi;319;grocery_store;regional;-24.70000;26.80000
pickup_point_751;Limpopo;Northam;Northam;360;petrol_station;regional;-24.90000;27.20000
pickup_point_1217;Limpopo;Northam;Rustenburg;360;musica;regional;-24.90000;27.20000
pickup_point_1433;Limpopo;Swartklip;Swartklip;370;pharmacy;regional;-24.90000;27.10000
pickup_point_688;Limpopo;Thabazimbi;Thabazimbi;387;petrol_station;regional;-24.50000;27.40000
pickup_point_962;Limpopo;Thabazimbi;Thabazimbi;387;grocery_store;regional;-24.50000;27.30000
pickup_point_3295;Limpopo;Thabazimbi;Thabazimbi;387;retail_store;regional;-24.50000;27.30000
pickup_point_669;Limpopo;Marble Hall;Marble Hall;450;petrol_station;regional;-24.90000;29.20000
pickup_point_787;Limpopo;Marble Hall;Marble Hall;450;grocery_store;regional;-24.90000;29.20000
pickup_point_820;Limpopo;Marble Hall;Marble Hall;450;grocery_store;regional;-24.90000;29.20000
pickup_point_1306;Limpopo;Moganyaka;Marble Hall;459;animal_store;regional;-24.90000;29.30000
pickup_point_268;Limpopo;Groblersdal;Groblersdal;470;retail_store;regional;-25.10000;29.40000
pickup_point_1313;Limpopo;Groblersdal;Groblersdal;470;animal_store;regional;-25.00000;29.60000
pickup_point_1744;Limpopo;Groblersdal;Groblersdal;470;grocery_store;regional;-25.10000;29.30000
pickup_point_2490;Limpopo;Groblersdal;Groblersdal;470;spaza_store;regional;-25.10000;29.40000
pickup_point_2827;Limpopo;Groblersdal;Groblersdal;470;retail_store;regional;-25.10000;29.30000
pickup_point_46;Limpopo;Bela-Bela;Bela-Bela;480;retail_store;regional;-24.80000;28.20000
pickup_point_582;Limpopo;Bela-Bela;Bela-Bela;480;grocery_store;regional;-24.80000;28.20000
pickup_point_877;Limpopo;Bela-Bela;Bela-Bela;480;pharmacy;regional;-24.80000;28.20000
pickup_point_1219;Limpopo;Bela-Bela;Bela-Bela;480;musica;main;-24.80000;28.20000
pickup_point_2489;Limpopo;Bela-Bela;Bela-Bela;480;spaza_store;regional;-24.80000;28.20000
pickup_point_2529;Limpopo;Bela-Bela;Warmbaths;480;petrol_station;regional;-24.80000;28.20000
pickup_point_3119;Limpopo;Tshilwaneng;Groblersdal;491;grocery_store;regional;-25.00000;29.60000
pickup_point_979;Limpopo;Nylstroom;Nylstroom;510;grocery_store;regional;-24.70000;28.40000
pickup_point_1265;Limpopo;Modimolle;Nylstroom;510;pharmacy;regional;-24.70000;28.40000
pickup_point_1547;Limpopo;Modimolle;Nylstroom;510;grocery_store;regional;-24.70000;28.40000
pickup_point_2488;Limpopo;Modimolle;Nylstroom;510;spaza_store;regional;-24.60000;28.40000
pickup_point_3283;Limpopo;Modimolle;Nylstroom;510;retail_store;regional;-24.60000;28.40000
pickup_point_558;Limpopo;Vaalwater;Vaalwater;530;grocery_store;regional;-24.20000;28.10000
pickup_point_1220;Limpopo;Lephalale;Lephalale;555;musica;main;-23.60000;27.70000
pickup_point_1287;Limpopo;Lephalale;Lephalale;555;grocery_store;main;-23.50000;28.10000
pickup_point_1883;Limpopo;Lephalale;Lephalale;555;pharmacy;regional;-23.60000;27.70000
pickup_point_2166;Limpopo;Lephalale;Lephalale;555;grocery_store;regional;-23.60000;27.70000
pickup_point_2476;Limpopo;Lephalale;Lephalale;555;spaza_store;regional;-23.60000;27.70000
pickup_point_2570;Limpopo;Lephalale;Lephalale;555;retail_store;regional;-23.60000;27.70000
pickup_point_3279;Limpopo;Lephalale;Laphalale;555;retail_store;regional;-23.60000;27.70000
pickup_point_1573;Limpopo;Marapong;Marble Hall;556;grocery_store;regional;-23.60000;27.60000
pickup_point_754;Limpopo;Mookgophong;Mookgophong;560;grocery_store;regional;-24.50000;28.70000
pickup_point_2254;Limpopo;Naboomspruit;Naboomspruit;560;grocery_store;regional;-24.50000;28.70000
pickup_point_1218;Limpopo;Mokopane;Mokopane;600;musica;main;-24.10000;29.00000
pickup_point_2746;Limpopo;Mokopane;Mokopane;600;retail_store;regional;-24.10000;29.00000
pickup_point_440;Limpopo;Mokopane;Mokopane;601;petrol_station;regional;-24.10000;29.00000
pickup_point_1084;Limpopo;Mokopane;Mokopane;601;grocery_store;regional;-24.10000;28.90000
pickup_point_1406;Limpopo;Mokopane;Mokopane;601;grocery_store;regional;-24.10000;29.00000
pickup_point_1555;Limpopo;Mokopane;Mokopane;601;grocery_store;regional;-24.10000;29.00000
pickup_point_1855;Limpopo;Mokopane;Mokopane;601;pharmacy;regional;-24.10000;29.00000
pickup_point_2482;Limpopo;Mokopane;Mokopane;601;spaza_store;regional;-24.10000;29.00000
pickup_point_2525;Limpopo;Mokopane;Mokopane;601;animal_store;regional;-24.10000;29.00000
pickup_point_1132;Limpopo;Bakenberg;Potgietersrus;611;animal_store;main;-23.80000;28.70000
pickup_point_468;Limpopo;Steilloop;Steilloop;617;petrol_station;regional;-23.40000;28.60000
pickup_point_2985;Limpopo;Mahwelereng;Potgietersrus;626;grocery_store;regional;-24.10000;28.90000
pickup_point_1131;Limpopo;Moletlane;Polokwane;697;animal_store;main;-24.30000;29.30000
pickup_point_357;Limpopo;Bendor;Polokwane;699;animal_store;main;-23.80000;29.50000
pickup_point_391;Limpopo;Polokwane;Polokwane;699;musica;main;-23.80000;29.50000
pickup_point_515;Limpopo;Polokwane;Polokwane;699;retail_store;main;-23.90000;29.40000
pickup_point_611;Limpopo;Polokwane;Polokwane;699;musica;main;-23.90000;29.40000
pickup_point_656;Limpopo;Ladanna;Polokwane;699;grocery_store;main;-23.80000;29.40000
pickup_point_678;Limpopo;Polokwane;Polokwane;699;petrol_station;main;-23.90000;29.40000
pickup_point_766;Limpopo;Ivy Park;Polokwane;699;retail_store;main;-23.90000;29.40000
pickup_point_1009;Limpopo;Polokwane;Polokwane;699;grocery_store;main;-23.90000;29.40000
pickup_point_1145;Limpopo;POLOKWANE;POLOKWANE;699;animal_store;main;-24.60000;29.90000
pickup_point_1358;Limpopo;POLOKWANE;POLOKWANE;699;animal_store;regional;-24.50000;29.80000
pickup_point_1373;Limpopo;Westenburg;Polokwane;699;animal_store;regional;-23.90000;29.40000
pickup_point_1511;Limpopo;Polokwane;Polokwane;699;grocery_store;main;-23.80000;29.40000
pickup_point_1533;Limpopo;Polokwane;Polokwane;699;animal_store;main;-23.80000;29.40000
pickup_point_1708;Limpopo;Bendor Park;Polokwane;699;pharmacy;main;-23.80000;29.50000
pickup_point_1854;Limpopo;Polokwane;Polokwane;699;pharmacy;main;-23.90000;29.40000
pickup_point_2468;Limpopo;Polokwane;Polokwane;699;spaza_store;main;-23.90000;29.40000
pickup_point_2471;Limpopo;Bendor;Polokwane;699;spaza_store;regional;-23.80000;29.50000
pickup_point_2472;Limpopo;Florapark;Savannah;699;spaza_store;regional;-23.90000;29.40000
pickup_point_2474;Limpopo;Polokwane;Polokwane;699;spaza_store;regional;-23.90000;29.40000
pickup_point_2679;Limpopo;Bendor Park;Polokwane;699;musica;main;-23.80000;29.50000
pickup_point_2805;Limpopo;Bendor;Polokwane;699;grocery_store;main;-23.80000;29.40000
pickup_point_3001;Limpopo;Polokwane Ext 3;Polokwane;699;grocery_store;main;-23.80000;29.40000
pickup_point_3141;Limpopo;Polokwane;Polokwane;699;retail_store;main;-23.90000;29.40000
pickup_point_3339;Limpopo;Polokwane;Polokwane;699;retail_store;main;-23.90000;29.40000
pickup_point_3378;Limpopo;Polokwane;Polokwane;699;retail_store;main;-23.90000;29.40000
pickup_point_3388;Limpopo;Florapark;Savannah;699;retail_store;main;-23.90000;29.40000
pickup_point_3439;Limpopo;Bendor;Polokwane;699;retail_store;main;-23.80000;29.40000
pickup_point_3455;Limpopo;Polokwane;Polokwane;699;retail_store;main;-23.80000;29.50000
pickup_point_3465;Limpopo;Bendor;Polokwane;699;retail_store;main;-23.80000;29.50000
pickup_point_860;Limpopo;Polokwane;Polokwane;700;animal_store;main;-23.80000;29.40000
pickup_point_1069;Limpopo;Polokwane;Polokwane;700;grocery_store;regional;-23.90000;29.40000
pickup_point_1115;Limpopo;Polokwane;Polokwane;700;grocery_store;main;-23.90000;29.40000
pickup_point_3479;Limpopo;Polokwane;Polokwane;700;retail_store;main;-23.80000;29.40000
pickup_point_1399;Limpopo;Dendron;Polokwane;715;animal_store;regional;-23.30000;29.30000
pickup_point_1136;Limpopo;Dikgale;Polokwane;721;animal_store;main;-23.70000;29.70000
pickup_point_2481;Limpopo;Mankweng;Polokwane;727;spaza_store;regional;-23.80000;29.70000
pickup_point_2486;Limpopo;Mankweng;Polokwane;727;spaza_store;regional;-23.80000;29.70000
pickup_point_36;Limpopo;Lebowakgomo;Lebowakgomo;737;retail_store;regional;-24.30000;29.40000
pickup_point_665;Limpopo;Lebowakgomo;Lebowakgomo;737;petrol_station;regional;-24.30000;29.40000
pickup_point_702;Limpopo;Lebowakgomo;Lebowakgomo;737;musica;regional;-24.30000;29.40000
pickup_point_1135;Limpopo;LEBOWAKGOMO;POLOKWANE;737;animal_store;main;-24.40000;29.40000
pickup_point_1385;Limpopo;Lebowakgomo;Polokwane;737;animal_store;regional;-24.20000;29.60000
pickup_point_1851;Limpopo;Lebowakgomo;Polokwane;737;pharmacy;main;-24.30000;29.30000
pickup_point_2483;Limpopo;Lebowakgomo;Lebowakgomo;737;spaza_store;regional;-24.30000;29.40000
pickup_point_2626;Limpopo;Lebowakgomo Zone F;Polokwane;737;grocery_store;regional;-24.30000;29.40000
pickup_point_2893;Limpopo;Zebediela;Moletlane;737;retail_store;regional;-24.30000;29.30000
pickup_point_1395;Limpopo;Apel;Polokwane;739;animal_store;regional;-24.40000;29.60000
pickup_point_1404;Limpopo;APEL;Strydkraal;739;animal_store;regional;-24.40000;29.70000
pickup_point_3037;Limpopo;Ga-Nkoana;Polokwane;739;petrol_station;main;-24.40000;29.70000
pickup_point_722;Limpopo;Seshego;Polokwane;741;retail_store;regional;-23.80000;29.30000
pickup_point_2478;Limpopo;Seshego;Polokwane;741;spaza_store;regional;-23.80000;29.30000
pickup_point_1356;Limpopo;Seshego Zone B;Polokwane;742;animal_store;regional;-23.80000;29.30000
pickup_point_1359;Limpopo;Seshego;Polokwane;742;animal_store;regional;-23.80000;29.30000
pickup_point_1758;Limpopo;Atok;Pietersburg;749;grocery_store;regional;-24.20000;29.80000
pickup_point_466;Limpopo;Bochum;Blouberg;790;petrol_station;regional;-23.20000;29.10000
pickup_point_3160;Limpopo;Bochum;Bochum;790;retail_store;regional;-23.20000;29.10000
pickup_point_1362;Limpopo;Sekgopo;Polokwane;802;animal_store;regional;-23.60000;29.90000
pickup_point_438;Limpopo;Soekmekaar;Soekmekaar;810;petrol_station;regional;-23.40000;29.90000
pickup_point_1386;Limpopo;Matoks;Limpopo;812;animal_store;regional;-23.50000;29.70000
pickup_point_3047;Limpopo;Hartebeesfontein;Limpopo;813;petrol_station;regional;-23.30000;30.20000
pickup_point_11;Limpopo;Giyani;Giyani;826;retail_store;regional;-23.30000;30.60000
pickup_point_725;Limpopo;Giyani;Giyani;826;musica;regional;-23.30000;30.60000
pickup_point_824;Limpopo;Giyani;Giyani;826;retail_store;regional;-23.30000;30.60000
pickup_point_1163;Limpopo;Giyani;Giyani;826;musica;main;-23.30000;30.60000
pickup_point_1868;Limpopo;Giyani;Giyani;826;pharmacy;regional;-23.30000;30.60000
pickup_point_2467;Limpopo;Giyani;Giyani;826;spaza_store;main;-23.30000;30.60000
pickup_point_2535;Limpopo;Giyani;Giyani;826;petrol_station;regional;-23.30000;30.60000
pickup_point_2540;Limpopo;Giyani;Giyani;826;petrol_station;regional;-23.30000;30.60000
pickup_point_3128;Limpopo;Giyani;Giyani;826;grocery_store;regional;-23.30000;30.70000
pickup_point_1440;Limpopo;Masingita;Giyani;832;musica;regional;-23.50000;30.10000
pickup_point_1121;Limpopo;Dzumeri;Malamulele;833;animal_store;main;-23.50000;30.70000
pickup_point_2732;Limpopo;Modjadjiskloof;Tzaneen;835;musica;regional;-23.60000;30.10000
pickup_point_1303;Limpopo;Modjadji;Tzaneen;837;animal_store;regional;-23.60000;30.30000
pickup_point_1369;Limpopo;Modjadji;Tzaneen;837;animal_store;regional;-23.50000;30.30000
pickup_point_1365;Limpopo;Ga Kgapane;Polokwane;838;animal_store;regional;-23.50000;30.40000
pickup_point_2045;Limpopo;Ga-Kgapane;Duiwelskloof;838;grocery_store;regional;-23.60000;30.20000
pickup_point_2702;Limpopo;Ga-Kgapane;Duiwelskloof;838;pharmacy;regional;-23.60000;30.20000
pickup_point_85;Limpopo;Tzaneen;Tzaneen;850;grocery_store;regional;-23.80000;30.10000
pickup_point_95;Limpopo;Tzaneen;Tzaneen;850;grocery_store;regional;-23.80000;30.10000
pickup_point_532;Limpopo;Tzaneen;Tzaneen;850;grocery_store;regional;-23.80000;30.10000
pickup_point_616;Limpopo;Tzaneen;Tzaneen;850;musica;regional;-23.80000;30.10000
pickup_point_1519;Limpopo;Arborpark;Tzaneen;850;musica;regional;-23.80000;30.10000
pickup_point_1632;Limpopo;Arborpark;Tzaneen;850;grocery_store;regional;-23.80000;30.10000
pickup_point_1874;Limpopo;Tzaneen;Tzaneen;850;pharmacy;regional;-23.80000;30.10000
pickup_point_2480;Limpopo;Tzaneen;Tzaneen;850;spaza_store;regional;-23.80000;30.10000
pickup_point_2485;Limpopo;Tzaneen;Tzaneen;850;spaza_store;regional;-23.80000;30.10000
pickup_point_2697;Limpopo;Arborpark;Tzaneen;850;grocery_store;regional;-23.80000;30.10000
pickup_point_3379;Limpopo;Tzaneen;Tzaneen;850;retail_store;regional;-23.80000;30.10000
pickup_point_1577;Limpopo;LENYENYE;Tzaneen;857;grocery_store;regional;-23.90000;30.20000
pickup_point_2138;Limpopo;Lenyenye;Tzaneen;857;grocery_store;regional;-23.90000;30.20000
pickup_point_2744;Limpopo;Tarentaalrand;Tzaneen;859;grocery_store;regional;-23.80000;30.30000
pickup_point_1485;Limpopo;Moleketla;Tzaneen;868;grocery_store;regional;-23.60000;30.20000
pickup_point_1096;Limpopo;Nkowankowa;Tzaneen;870;grocery_store;regional;-23.80000;30.30000
pickup_point_1314;Limpopo;Maake;Tzaneen;871;animal_store;regional;-23.90000;30.20000
pickup_point_853;Limpopo;Letsitele;Letsitele;885;grocery_store;regional;-23.80000;30.30000
pickup_point_2085;Limpopo;Letsitele;Letsitele;885;grocery_store;regional;-23.80000;30.30000
pickup_point_2128;Limpopo;Letsitele;Letsitele;885;grocery_store;regional;-24.10000;30.40000
pickup_point_2569;Limpopo;Letsitele;Letsitele;885;grocery_store;regional;-23.80000;30.30000
pickup_point_608;Limpopo;Musina;Musina;900;musica;regional;-22.30000;30.00000
pickup_point_1884;Limpopo;Musina;Musina;900;pharmacy;regional;-22.30000;30.00000
pickup_point_2465;Limpopo;Musina;Musina;900;spaza_store;main;-22.30000;30.00000
pickup_point_3157;Limpopo;Messina;Messina;900;grocery_store;regional;-22.30000;30.00000
pickup_point_3287;Limpopo;Musina;Polokwane;900;retail_store;regional;-22.30000;30.00000
pickup_point_93;Limpopo;Louis Trichardt;Louis Trichardt;920;retail_store;regional;-23.00000;29.90000
pickup_point_703;Limpopo;Louis Trichardt;Louis Trichardt;920;musica;regional;-23.00000;29.90000
pickup_point_780;Limpopo;Louis Trichardt;Louis Trichardt;920;grocery_store;regional;-23.00000;29.90000
pickup_point_1322;Limpopo;Louis Trichardt;Makhado;920;retail_store;main;-23.00000;29.90000
pickup_point_1886;Limpopo;Louis Trichardt;Makhado;920;pharmacy;regional;-23.00000;29.90000
pickup_point_2229;Limpopo;Louis Trichardt;Makhado;920;grocery_store;regional;-23.00000;29.90000
pickup_point_2475;Limpopo;Louis Trichardt;Makhado;920;spaza_store;regional;-23.00000;29.90000
pickup_point_2819;Limpopo;Louis Trichardt;MAKHADO;920;retail_store;regional;-23.00000;29.90000
pickup_point_2858;Limpopo;Louis Trichardt;Makhado;920;spaza_store;regional;-23.00000;29.90000
pickup_point_1400;Limpopo;SINTHUMULE;Makhado;921;animal_store;regional;-23.10000;29.80000
pickup_point_1074;Limpopo;Elti Villas;Louis Trichardt;922;grocery_store;regional;-23.00000;29.90000
pickup_point_1066;Limpopo;Saselamani;Saselamani;928;grocery_store;regional;-22.80000;30.80000
pickup_point_2625;Limpopo;Saselamani;Malamulele;928;grocery_store;regional;-22.80000;30.80000
pickup_point_3137;Limpopo;Majosi;Giyani;933;retail_store;regional;-23.20000;30.30000
pickup_point_830;Limpopo;Makhado;Louis Trichardt;936;grocery_store;regional;-23.00000;29.90000
pickup_point_1397;Limpopo;Makhado;Thohoyandou;936;animal_store;regional;-22.90000;30.20000
pickup_point_1393;Limpopo;Masakona;Giyani;941;animal_store;regional;-23.30000;30.20000
pickup_point_1489;Limpopo;Mashamba;Louis Trichardt;942;grocery_store;regional;-23.20000;30.10000
